PEP , 2015-01-28 , 1.02081069787 , 1.01765566235 , 1.00742791475 , 1.00146903846 , 1.00463235556 , 0.991688535623 , 33.2 , 44.976076555 , 46.7565831728 , 40.0121775505 , 54.0042055784 , 67.9419810587 , 0.0321536905966 , 0.0321536905966 , 0.0321536905966 , 0.00437925508992 , 0.0146028620272 , 0.0146028620272 , 1.0 , 1.0 , 1.02902601591 , 1.00315647923 , 1.00315647923 , 1.04163228007 , 0.970193488699 , 0.899982453622 , 0.843363481201 , 0.970193488699 , 0.899982453622 , 0.843363481201 , 100.0 , 100.0 , 21.0526315789 , 0.0 , 55.5555555556 , 78.9473684211 , 75.0 , 88.8888888889 , 10.5263157895 , 25.0 , 11.1111111111 , 57.8947368421 , 1.0477948918 , 0.767089066996 , 0.928165960327 , 0.0477948917773 , -0.232910933016 , -0.0718340396471 , -0.704759516684 , -0.819671843638 , -0.224833255689 , -0.240386704743 , -0.468223024875 , 0.245196355958 , 0.960300231883 , 0.826903278421 , 0.839664104313 , 0.155120079925 , -0.407685760267 , -0.118806101714 , 95.72 , 6269100.0,-0.015841
VRSN , 2015-01-28 , 1.0238305709 , 1.02946593002 , 1.03637200737 , 1.00447731888 , 1.01654375227 , 1.02029819301 , 18.5410334347 , 30.1737756714 , 35.3618421053 , 31.55180303 , 29.7431995247 , 42.4726687115 , 0.0441823622602 , 0.0441823622602 , 0.0548302872063 , 0.0205221030355 , 0.0338135040011 , 0.0345135052799 , 1.0 , 1.0 , 1.0 , 1.00346825516 , 1.00346825516 , 1.00346825516 , 1.29796891389 , 0.982883570134 , 0.862381996758 , 1.29796891389 , 0.982883570134 , 0.862381996758 , 100.0 , 100.0 , 100.0 , 25.0 , 66.6666666667 , 0.0 , 75.0 , 88.8888888889 , 94.7368421053 , 25.0 , 22.2222222222 , 47.3684210526 , 0.18198416206 , 0.643301101838 , 0.80344247285 , -0.818015837961 , -0.35669889818 , -0.196557527147 , -0.637467815689 , -1.00519647622 , -1.17215109763 , -0.232333744881 , -0.565326838511 , -0.837914963039 , 0.186725050992 , 0.536931709024 , 0.674728417372 , -0.649567413301 , -0.332789036744 , -0.218257916863 , 54.3 , 1048700.0,-0.011960
VZ , 2015-01-28 , 1.0176330076 , 1.02671009772 , 1.01968512486 , 0.998454152395 , 1.01388980914 , 1.00421908348 , 0.0 , 34.6883468835 , 43.8157894737 , 15.5038900403 , 40.0274052126 , 57.2553033989 , 0.0366108786611 , 0.0455958549223 , 0.0455958549223 , 0.0073361780156 , 0.0349265868668 , 0.0349265868668 , 1.0 , 1.0 , 1.00043449924 , 1.00742397168 , 1.00742397168 , 1.02316674178 , 1.17074426436 , 1.02888265669 , 0.910055731547 , 1.17074426436 , 1.02888265669 , 0.910055731547 , 100.0 , 100.0 , 15.7894736842 , 0.0 , 44.4444444444 , 73.6842105263 , 50.0 , 77.7777777778 , 5.26315789474 , 0.0 , 33.3333333333 , 68.4210526316 , 0.0818629986399 , 0.45102563691 , 0.46524244025 , -0.918137001374 , -0.548974363079 , -0.534757559739 , -0.590037752865 , -0.812925216901 , -0.663273598429 , 0.127840379355 , -0.39446115955 , -0.11618421966 , 0.241182338542 , 0.477322561046 , 0.484159399625 , -0.941254576313 , -0.551517541807 , -0.536666603598 , 46.05 , 19540100.0,-0.000031
XOM , 2015-01-28 , 1.03335986356 , 1.03149516771 , 1.03523592951 , 1.01354215088 , 1.01797316038 , 1.01849183664 , 24.4125326371 , 41.2167952014 , 37.4139626352 , 22.3560062273 , 41.4989525877 , 44.6395841138 , 0.0529772800689 , 0.0529772800689 , 0.0545044076543 , 0.0238195891668 , 0.0280999659361 , 0.0280999659361 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 0.777217400121 , 0.899945364117 , 0.849000501298 , 0.777217400121 , 0.899945364117 , 0.849000501298 , 100.0 , 100.0 , 100.0 , 0.0 , 55.5555555556 , 0.0 , 100.0 , 100.0 , 100.0 , 0.0 , 44.4444444444 , 73.6842105263 , 1.26843723376 , 1.38804168265 , 1.20686708741 , 0.268437233745 , 0.388041682639 , 0.206867087398 , -0.803780715681 , -0.949824083972 , -1.13239961006 , -0.701163459105 , -0.996885907149 , -1.33167997254 , 0.803924979833 , 0.848650280213 , 0.852471786827 , 0.275035313203 , 0.40924500877 , 0.26919302828 , 87.95 , 17753900.0,-0.027296
HCP , 2015-01-28 , 1.0029657477 , 1.00223475355 , 0.981223893066 , 0.984321313594 , 0.989895797448 , 0.966953482061 , 71.2765957447 , 62.5468164794 , 70.4714640199 , 80.2842738049 , 60.9955070083 , 70.6039342514 , 0.00560747663551 , 0.00684505289359 , 0.00684505289359 , 0.0 , 0.0111928054434 , 0.0111928054434 , 1.0 , 1.00842459983 , 1.08744038156 , 1.02687733939 , 1.02687733939 , 1.11554449045 , 1.02068735179 , 1.16176480411 , 1.14525399953 , 1.02068735179 , 1.16176480411 , 1.14525399953 , 100.0 , 44.4444444444 , 5.26315789474 , 25.0 , 22.2222222222 , 63.1578947368 , 0.0 , 55.5555555556 , 5.26315789474 , 100.0 , 11.1111111111 , 57.8947368421 , 0.413013306549 , 0.0329191886491 , -0.086253414243 , -0.586986693477 , -0.967080811353 , -1.08625341422 , -0.668800194364 , -0.231082408734 , 0.340151478767 , 0.764162831181 , 0.416429598149 , 0.502256391669 , 0.854084594529 , 0.0434946136446 , -0.0820846953331 , -0.919168990706 , -0.787783817224 , -0.719916846302 , 47.88 , 2994100.0,-0.005050
HOT , 2015-01-28 , 1.02440099146 , 1.01591847976 , 1.04034012669 , 1.00489785929 , 1.0027237109 , 1.02348899423 , 42.4242424242 , 41.735052755 , 27.1298174442 , 54.7794356243 , 43.1710829486 , 25.4840509812 , 0.0363588110403 , 0.0363588110403 , 0.106435338993 , 0.00913925246188 , 0.0125394536029 , 0.0781091312675 , 1.0 , 1.00193156733 , 1.00193156733 , 1.0 , 1.0109128098 , 1.0109128098 , 0.83374284227 , 1.06401353462 , 1.23239979178 , 0.83374284227 , 1.06401353462 , 1.23239979178 , 100.0 , 22.2222222222 , 63.1578947368 , 0.0 , 55.5555555556 , 0.0 , 100.0 , 22.2222222222 , 63.1578947368 , 50.0 , 0.0 , 5.26315789474 , 1.5443530773 , 1.01816792947 , 1.26210692158 , 0.544353077283 , 0.0181679294823 , 0.262106921582 , -0.784633249939 , -0.544271026984 , -0.532054231985 , -0.677122273225 , -0.167654574274 , -0.392147429485 , 0.991661336218 , 0.753242868175 , 0.750890001862 , 0.93826196869 , 0.0204302884022 , 0.229801317874 , 72.62 , 1921000.0,-0.033985
KLAC , 2015-01-28 , 1.04439133206 , 1.06166347992 , 1.07750956023 , 1.024171207 , 1.04753686031 , 1.05971509667 , 17.1767028628 , 38.808038808 , 32.268370607 , 10.8817506341 , 37.793758793 , 31.7293736607 , 0.115433403805 , 0.115433403805 , 0.118415507796 , 0.0878962691917 , 0.0878962691917 , 0.0878962691917 , 1.0 , 1.0 , 1.0 , 1.00433867162 , 1.00433867162 , 1.00433867162 , 1.77133952723 , 1.42990121134 , 1.07466482418 , 1.77133952723 , 1.42990121134 , 1.07466482418 , 100.0 , 100.0 , 100.0 , 0.0 , 55.5555555556 , 0.0 , 75.0 , 88.8888888889 , 94.7368421053 , 0.0 , 55.5555555556 , 78.9473684211 , 1.80186637711 , 1.48137571443 , 1.37259228194 , 0.80186637709 , 0.481375714441 , 0.37259228195 , -0.430215400959 , -0.729036672768 , -1.01301875827 , -0.293139372626 , -0.606568483898 , -0.935477395931 , 0.554010147424 , 0.484343659164 , 0.572056509436 , 0.283956963858 , 0.177055296228 , 0.186018833143 , 62.76 , 1700600.0,0.067682
KMI , 2015-01-28 , 1.01745647969 , 1.01003384913 , 1.0104811412 , 0.998287529008 , 0.997241094084 , 0.994644743982 , 28.6666666667 , 56.6951566952 , 41.4507772021 , 49.2380402172 , 63.1137321625 , 51.3451558717 , 0.0252180061277 , 0.0252180061277 , 0.0338705909834 , 0.0117224036543 , 0.0117224036543 , 0.0117224036543 , 1.0 , 1.01447142507 , 1.01447142507 , 1.01270089131 , 1.01270089131 , 1.02170961779 , 0.859639422908 , 0.795087963647 , 0.84542631242 , 0.859639422908 , 0.795087963647 , 0.84542631242 , 100.0 , 11.1111111111 , 57.8947368421 , 75.0 , 88.8888888889 , 10.5263157895 , 0.0 , 55.5555555556 , 47.3684210526 , 75.0 , 88.8888888889 , 94.7368421053 , 0.424938729324 , 0.678104024817 , 1.03735161491 , -0.575061270696 , -0.321895975169 , 0.0373516148997 , -0.85500384873 , -0.38494559763 , -0.365144967062 , 0.0960807062042 , 0.201649345664 , 0.360848289483 , 0.41114317869 , 0.587784565097 , 0.751158975959 , -0.520987011246 , -0.326042669025 , 0.0409380594491 , 41.36 , 14216100.0,0.000656
TAP , 2015-01-28 , 1.00795233778 , 0.991581401373 , 0.98380391141 , 0.989105535855 , 0.978982589859 , 0.968388861831 , 61.0441767068 , 58.3870967742 , 53.6569579288 , 94.2676165071 , 69.9846074324 , 69.7221602893 , 0.0124072652852 , 0.0124072652852 , 0.0124072652852 , 0.0 , 0.0 , 0.0 , 1.0 , 1.03554184549 , 1.05680262798 , 1.01861624348 , 1.03753453575 , 1.07459498355 , 1.04256062076 , 1.16763336566 , 1.12216294859 , 1.04256062076 , 1.16763336566 , 1.12216294859 , 100.0 , 11.1111111111 , 21.0526315789 , 50.0 , 77.7777777778 , 89.4736842105 , 0.0 , 22.2222222222 , 10.5263157895 , 100.0 , 100.0 , 100.0 , 0.808560846614 , 0.838764120577 , 1.06151960804 , -0.191439153412 , -0.161235879414 , 0.061519608069 , -0.723445191676 , 0.222141206599 , 0.376145109501 , 0.786043318661 , 0.855650971938 , 0.776831759658 , 0.954576474774 , 0.778033600553 , 0.785913888831 , -0.604331142148 , -0.231598264784 , 0.0734616982587 , 77.21 , 1031000.0,-0.008303
TYC , 2015-01-28 , 1.01867572156 , 1.02243512006 , 1.0360295901 , 0.999455260693 , 1.00956789871 , 1.01994004958 , 25.0 , 19.6875 , 29.1941875826 , 30.9487525496 , 17.7312545733 , 32.2168680229 , 0.0317050258337 , 0.0339737582006 , 0.0635930047695 , 0.0033098167874 , 0.0341764810698 , 0.0353681382339 , 1.0 , 1.0 , 1.0 , 1.0046013717 , 1.0046013717 , 1.0046013717 , 1.06380149892 , 1.11431172461 , 1.02061650506 , 1.06380149892 , 1.11431172461 , 1.02061650506 , 100.0 , 100.0 , 100.0 , 0.0 , 0.0 , 0.0 , 75.0 , 88.8888888889 , 94.7368421053 , 25.0 , 11.1111111111 , 47.3684210526 , 0.720393047724 , 0.541499182675 , 0.775496880403 , -0.279606952279 , -0.458500817319 , -0.224503119604 , -0.680218384129 , -1.02114575818 , -0.996525434401 , 0.0771538006678 , -0.341703243242 , -0.684282019419 , 0.942707003406 , 0.754244084878 , 0.841736875282 , -0.738943131215 , -0.697236539006 , -0.411388917128 , 41.23 , 2361700.0,-0.005149
WYNN , 2015-01-28 , 0.98721657545 , 0.968041438624 , 0.963737946312 , 0.968830125363 , 0.955695516756 , 0.948622560267 , 79.8646362098 , 56.9586651498 , 50.5027230834 , 97.0484364023 , 61.6867749701 , 59.5153999823 , 0.0150805364821 , 0.0150805364821 , 0.0150805364821 , 0.0 , 0.0 , 0.0 , 1.05116087939 , 1.0806167711 , 1.08612270894 , 1.07722972321 , 1.09188643138 , 1.09188643138 , 0.970074125151 , 0.917370568293 , 0.947698672643 , 0.970074125151 , 0.917370568293 , 0.947698672643 , 25.0 , 33.3333333333 , 21.0526315789 , 50.0 , 77.7777777778 , 89.4736842105 , 25.0 , 33.3333333333 , 68.4210526316 , 100.0 , 100.0 , 100.0 , 1.86997718482 , 0.988987490797 , 1.05256077209 , 0.869977184813 , -0.0110125091931 , 0.0525607720869 , 0.214618857055 , 0.513365424492 , 0.71219965527 , 0.43212615764 , 0.686403918546 , 1.02045746386 , 0.67355650317 , 0.367043815194 , 0.483864132533 , 0.39032681294 , -0.00439370771624 , 0.0275990054457 , 153.48 , 1740300.0,-0.008682
BEN , 2015-01-28 , 1.02415181139 , 1.00647881924 , 1.02011692544 , 1.00462449406 , 0.993097297715 , 1.00322782913 , 50.8417508418 , 49.5412844037 , 36.5746549561 , 64.0626116501 , 55.7197151902 , 38.1715899352 , 0.0378089265954 , 0.0378089265954 , 0.0687254551946 , 0.0105375597628 , 0.0105375597628 , 0.0324469720266 , 1.0 , 1.02314179251 , 1.02314179251 , 1.00306872469 , 1.02239995694 , 1.02239995694 , 1.04195624196 , 1.06588416988 , 1.06294723295 , 1.04195624196 , 1.06588416988 , 1.06294723295 , 100.0 , 11.1111111111 , 57.8947368421 , 0.0 , 55.5555555556 , 0.0 , 25.0 , 33.3333333333 , 68.4210526316 , 50.0 , 77.7777777778 , 10.5263157895 , 2.16961388616 , 1.79141970067 , 1.52695797798 , 1.16961388617 , 0.791419700656 , 0.526957977978 , -0.751091878083 , -0.146605532035 , -0.374176444692 , -0.394955966711 , 0.268739817168 , -0.0944150648833 , 0.967977443582 , 0.914685291821 , 0.8923287843 , 0.901144807739 , 0.707042100035 , 0.563564501807 , 52.17 , 1942500.0,0.006796
CB , 2015-01-28 , 1.01452898907 , 1.00947927946 , 1.00930701841 , 0.995471294066 , 0.996652284144 , 0.993495700442 , 45.7202505219 , 46.5091299678 , 41.9512195122 , 72.7632895148 , 53.0378834371 , 57.4445985607 , 0.0249544102121 , 0.0249544102121 , 0.0260761192599 , 0.0 , 0.00858546717144 , 0.00858546717144 , 1.0 , 1.00385375494 , 1.0100417578 , 1.01038362181 , 1.01081542288 , 1.01458794737 , 0.832695652174 , 0.860393592677 , 0.821757437071 , 0.832695652174 , 0.860393592677 , 0.821757437071 , 100.0 , 0.0 , 21.0526315789 , 0.0 , 55.5555555556 , 0.0 , 50.0 , 44.4444444444 , 10.5263157895 , 100.0 , 22.2222222222 , 63.1578947368 , 0.943550483611 , 0.915106839952 , 0.89536154142 , -0.0564495163932 , -0.0848931600571 , -0.104638458575 , -0.726510280756 , -0.457046797263 , -0.45023814897 , 0.614334198492 , 0.286940445264 , 0.593900861483 , 0.908019966561 , 0.789113422956 , 0.856059776235 , -0.128597109874 , -0.118340767548 , -0.190030495891 , 101.59 , 1092500.0,-0.015907
HRS , 2015-01-28 , 1.01453479853 , 1.00429304029 , 1.01494505495 , 0.995447767483 , 0.991544805622 , 0.998965272536 , 50.4823151125 , 48.2558139535 , 31.2684365782 , 76.6853349529 , 56.8173421451 , 37.4206002813 , 0.0220661985958 , 0.0220661985958 , 0.0623712048358 , 0.00279151196875 , 0.00279151196875 , 0.0257122549571 , 1.0 , 1.01396523548 , 1.01396523548 , 1.01778699061 , 1.01927838552 , 1.01927838552 , 1.16635279347 , 1.1673571877 , 1.15099393178 , 1.16635279347 , 1.1673571877 , 1.15099393178 , 100.0 , 11.1111111111 , 57.8947368421 , 50.0 , 77.7777777778 , 0.0 , 0.0 , 33.3333333333 , 68.4210526316 , 75.0 , 88.8888888889 , 0.0 , 0.764125426412 , 0.743916484192 , 0.99369271528 , -0.235874573597 , -0.256083515827 , -0.00630728471483 , -0.800343613555 , -0.163023840999 , -0.348693147423 , 0.291950117225 , 0.52096751909 , 0.0394768973476 , 0.796629036857 , 0.760529695171 , 0.836318876223 , -0.376827683215 , -0.373951883512 , -0.00968207681568 , 68.25 , 477900.0,-0.000826
JWN , 2015-01-28 , 0.999357821731 , 0.989519650655 , 0.998625738505 , 0.980805110397 , 0.977126456116 , 0.9831045665 , 72.2352941176 , 49.4983277592 , 46.2155963303 , 100.0 , 56.4031863202 , 57.9907135377 , 0.010924796748 , 0.010924796748 , 0.0240661820005 , 0.0 , 0.0 , 0.00841596922928 , 1.01011935651 , 1.02839783384 , 1.02839783384 , 1.03625372559 , 1.03993600362 , 1.03993600362 , 0.926254912138 , 0.913813301698 , 0.887580633202 , 0.926254912138 , 0.913813301698 , 0.887580633202 , 25.0 , 33.3333333333 , 68.4210526316 , 75.0 , 88.8888888889 , 31.5789473684 , 0.0 , 44.4444444444 , 73.6842105263 , 100.0 , 100.0 , 26.3157894737 , 0.738611590587 , 0.814562779194 , 0.815759273382 , -0.261388409441 , -0.185437220828 , -0.184240726612 , 0.0399808138137 , 0.406821023339 , 0.0447288900162 , 0.56977824196 , 0.827510297191 , 0.646611034799 , 0.735852337004 , 0.629557593946 , 0.61387950442 , -0.35894628402 , -0.181403910466 , -0.172986641464 , 77.86 , 1348700.0,-0.009080
